title,date,url,content,parsed_date,year,month,year_month,region,districts,sentiment_score,positive_count,negative_count,sentiment_label
"서초구 전셋값 1억7000만원 폭등할 때, 서울서 내린 지역은 어디?",2024.05.23 15:04,https://www.joongang.co.kr/article/25251335,"서울 아파트 전셋값이 1년째 상승세를 보이는 가운데 강남 3구에선 전세보증금이 1억원 넘게 오른 것으로 나타났다. 23일 부동산 정보 플랫폼 ‘다방’이 국토교통부 실거래가 자료를 바탕으로 올해 4월 기준 서울 아파트 전세 가격과 거래량을 분석한 결과, 평균 보증금이 작년 4월 5억589만원에서 올해 5억2655만원으로 4.1%(2066만원) 오른 것으로 집계됐다. 서초구는 작년 4월 평균 보증금이 7억5683만원이었는데, 올해 4월엔 9억3184만원으로 1억7501만원이나 올랐다.",2024-05-23,2024,5,2024-05,서초구,서초구,1.0,1,0,긍정
"전세사기 특별법 거부권 행사로 가나…국토부 ""이대로 시행되기 어렵다""",2024.05.23 17:27,https://www.joongang.co.kr/article/25251388,"더불어민주당이 오는 28일 국회 본회의에서 강행 처리를 예고한 ‘전세사기 특별법 개정안’에 대해 대통령 거부권(재의요구권)을 행사할 가능성이 커지고 있다. 23일 국토부·금융위원회·법무부 주관으로 서울 강남구 한국부동산원 서울 강남지사에서 열린 ‘전세사기 특별법 개정안에 대한 종합 토론회’에서 김규철 국토부 주택토지실장은 ""문제가 많은 개정안이 이대로 시행되기 어렵다""며 ""대안 마련이 필요하다""고 강조했다. 이재명 민주당 대표는 지난주 ""28일 본회의에서 전세사기 특별법 개정안을 반드시 통과시키겠다""며 ""정부와 여당도 협조해야 한다""고 촉구했다.",2024-05-23,2024,5,2024-05,강남구,강남구,0.0,0,0,중립
서초·강남 아파트 전셋값 1년 새 평균 1.7억 올라,2024.05.24 00:11,https://www.joongang.co.kr/article/25251466,"서울 아파트 전셋값이 1년째 상승세를 보이는 가운데 강남 3구에선 전세보증금이 1억원 넘게 오른 것으로 나타났다. 23일 부동산 정보 플랫폼 ‘다방’이 국토교통부 실거래가 자료를 바탕으로 올해 4월 기준 서울 아파트 전세 가격과 거래량을 분석한 결과, 평균 보증금이 작년 4월 5억589만원에서 올해 5억2655만원으로 4.1%(2066만원) 오른 것으로 집계됐다. 지난 1년간 평균 전세 보증금이 가장 많이 오른 서초구는 작년 4월 평균 보증금이 7억5683만원이었는데, 올해 4월엔 9억3184만원으로 1억7501만원이나 올랐다.",2024-05-24,2024,5,2024-05,서초구,서초구,1.0,1,0,긍정
"국토부 “전세사기 선구제 후회수, 시행 어렵다”…표결 앞둔 특별법 반대",2024.05.24 00:11,https://www.joongang.co.kr/article/25251479,"더불어민주당이 오는 28일 국회 본회의에서 강행 처리를 예고한 ‘전세사기 특별법 개정안’에 대해 대통령이 재의요구권(거부권)을 행사할 가능성이 커지고 있다. 23일 국토부·금융위원회·법무부 주관으로 서울 강남구 한국부동산원 서울 강남지사에서 열린 ‘전세사기 특별법 개정안에 대한 종합 토론회’에서 김규철 국토부 주택토지실장은 ""문제가 많은 개정안이 이대로 시행되기 어렵다""며 ""대안 마련이 필요하다""고 강조했다. 이재명 민주당 대표는 지난주 ""28일 본회의에서 전세사기 특별법 개정안을 반드시 통과시키겠다""며 ""정부와 여당도 협조해야 한다""고 촉구했다.",2024-05-24,2024,5,2024-05,강남구,강남구,0.0,0,0,중립
서울 강남 아파트값 ‘전고점’ 회복…“강북은 아직”,2024.05.26 16:05,https://www.joongang.co.kr/article/25251865,"강남·서초·용산구는 아파트 평균 매매 가격이 2~3년 전 전고점을 회복한 것으로 나타났다. 26일 부동산R114가 서울 시내 아파트 116만 가구(임대·100가구 이하 아파트 제외) 표본으로 가구당 평균 가격을 조사한 결과, 지난 17일 기준 서울 강남구 아파트의 평균 가격은 25억8135만원으로 전고점을 찍은 2021년 26억949만원의 99% 수준까지 회복한 것으로 나타났다. 부동산R114는 ""평균 가격은 호가와 시세, 지역별 평균 등을 반영해 산정했다""고 밝혔다.",2024-05-26,2024,5,2024-05,강남구,강남구,1.0,1,0,긍정
"96년생 세븐틴 호시, 51억 아파트 현금 매수…유재석 이웃됐다",2024.05.27 20:01,https://www.joongang.co.kr/article/25252157,"그룹 '세븐틴'의 멤버 호시(27·권순영)가 51억원대 논현동 고급 아파트를 사들이며 유재석, 한효주 등과 이웃사촌이 됐다. 27일 대법원 등기소에 따르면 호시는 지난해 7월 서울 강남구 논현동 소재 브라이튼N40 전용 149㎡(45.07평) 1가구를 50억8600만원에 매입했다. 아울러 배우 한효주, 오연서와 그룹 '인피니트' 멤버 겸 배우 엘(김명수) 등이 보유하고 있는 것으로 전해졌다.",2024-05-27,2024,5,2024-05,강남구,강남구,1.0,1,0,긍정
"'20억 로또' 래미안 원베일리 당첨자, '만점 청약통장' 보유자",2024.05.28 12:04,https://www.joongang.co.kr/article/25252375,"'로또 청약'으로 불린 서울 서초구 반포동 '래미안 원베일리' 조합원 취소분 당첨자는 만점 통장 보유자였다. 28일 한국부동산원 청약홈에 따르면 지난 20일 진행된 원베일리 전용면적 84㎡ 1가구 일반분양 당첨자는 청약통장 최고 가점인 84점 보유하고 있었다. 84점은 무주택 기간 15년 이상(32점), 청약통장 가입 기간 15년 이상(17점), 본인 제외 부양가족 6명 이상(35점)이어야 채울 수 있다.",2024-05-28,2024,5,2024-05,서초구,서초구,1.0,3,0,긍정
돈 없어 ‘줍줍’도 못한다고? 40억 강남 아파트 사는 법유료 전용,2024.05.29 15:39,https://www.joongang.co.kr/article/25252704,시세와 격차가 많이 나는 줍줍은 대부분 분양가상한제 적용을 받아 주변 시세보다 저렴한 데다 분양가가 몇 년 전의 최초 가격 그대로이기 때문입니다. 같은 반포 일대에서 상한제 분양가가 2021년 래미안원베일리 3.3㎡당 5653만원에서 올해 초 잠원동 메이플자이의 경우 3.3㎡당 6705만원으로 1000만원가량 올랐습니다. 지금 상한제로도 시세보다 3.3㎡당 3000만원 이상 저렴한데 줍줍은 여기서 3.3㎡당 1000만원 더 낮은 것입니다.,2024-05-29,2024,5,2024-05,서초구,서초구,1.0,1,0,긍정
"""매년 4억 갚아야""…압구정현대 산 92년생, 알고보니 풀대출",2024.05.30 05:38,https://www.joongang.co.kr/article/25252912,"통상 시중은행이 대출액의 110~130% 수준을 근저당으로 설정하는 점을 고려하면 A씨가 실제로 빌린 돈은 약 14억원 상당으로 추정된다. A씨가 주택담보대출을 받은 14억원은 40년 만기에 4% 이율로 원리금 균등 상환한다는 조건을 적용할 경우 한 달에 갚아야 하는 돈이 약 585만원이다. 통상 원리금 상환 액수가 연 소득의 40% 이내여야 대출이 나오니 DSR을 통과하기 위해서는 연간 소득이 10억원은 돼야 하는데, 이는 A씨가 보유한 B사 주식의 배당율이 높아 가능했던 것으로 보인다.",2024-05-30,2024,5,2024-05,강남구,강남구,-1.0,0,1,부정
강남3구 59㎡ 전세살이도 퍽퍽…5곳 중 1곳 '보증금 9억 이상',2024.06.09 09:58,https://www.joongang.co.kr/article/25255027,"올해 서울 강남 3구(강남·서초·송파구)에서 전세 거래된 전용면적 59㎡(24평) 아파트의 5곳 중 1곳은 전세보증금 9억원 이상인 것으로 나타났다. 9일 부동산 정보 제공업체 경제만랩이 국토교통부 실거래가 공개시스템에 등록된 59㎡ 아파트의 전세 거래를 분석한 결과, 올해 들어 지난 7일까지 서울의 전세 거래는 총 1만1429건이었으며 이 중 전세보증금이 9억원 이상인 거래는 355건(3.1%)이었다. 강남구 481건 중 159건(33.0%), 서초구 502건 중 97건(19.3%), 송파구 720건 중 88건(12.2%) 등으로, 강남 3구의 전체 소형 아파트 전세 거래(1703건)의 20.2%인 344건이 9억원을 넘겨 거래됐다.",2024-06-09,2024,6,2024-06,강남구,"강남구, 서초구, 송파구",0.0,0,0,중립
강남 ‘똘똘한 한채’로 매수세 몰린다,2024.06.10 00:11,https://www.joongang.co.kr/article/25255163,"이런 가운데 1주택자 종합부동산세(종부세) 폐지 등 부동산 세제 완화 움직임이 더해지면서 ‘똘똘한 한 채’ 선호 현상이 강화되고, 강남 집값만 더 오르는 ‘양극화’가 심화할 것이란 우려가 나오고 있다. 9일 국토교통부 실거래가 공개시스템에 따르면 서울 서초구 반포동 래미안원베일리 전용면적 59㎡(공급 24평)는 지난달 9일 30억6000만원(26층)에 거래되며 해당 면적 역대 최고가를 갈아치웠다. 하지만 종부세 폐지는 ‘똘똘한 한 채’ 선호로 양극화를 더욱 부추길 수 있다는 우려가 나온다.",2024-06-10,2024,6,2024-06,서초구,서초구,0.0,1,1,중립
'집값 선행지표' 아파트 경매도 '훈풍'…잠실 아파트 낙찰가율 118%,2024.06.10 16:03,https://www.joongang.co.kr/article/25255323,10일 경·공매 데이터기업 지지옥션에 따르면 지난달 말 기준 서울 내 아파트 경매 낙찰가율(감정가 대비 낙찰가격 비율)은 89.1%를 기록했다. 경매 낙찰가율과 응찰자 수 등 경매 지표는 일반적으로 향후 부동산 시장 흐름을 예측하는 ‘선행 지표’로 여겨진다. 서울 송파구 잠실동 ‘리센츠’ 전용면적 84㎡는 지난달 20일 감정가(20억)보다 2억3500만원 높은 22억3500만원에 낙찰되면서 지난달 서울 아파트 경매 물건 중 낙찰가율 111.8%를 기록했다.,2024-06-10,2024,6,2024-06,송파구,송파구,-1.0,0,1,부정
‘찐 강남’의 조건…그 백화점서 배달돼?,2024.06.11 05:10,https://www.joongang.co.kr/article/25255486,서구의 부촌이 외부에서 접근하기 어려운 숲속이나 언덕에 있는 것과 달리 강남 아파트는 누구나 볼 수 있는 자리에 있다. 과거 강남·서초·송파구가 ‘강남 3구’로 불렸다. 하지만 요즘 ‘찐 강남’의 정의가 달라졌다.,2024-06-11,2024,6,2024-06,송파구,송파구,0.0,0,0,중립
"MBC 그 자리, 반포 눌렀다…여의도서 평당 1억 쿠데타유료 전용",2024.06.12 15:24,https://www.joongang.co.kr/article/25255856,"전용 84㎡ 중고층의 경우 1차 분양전환 가격은 3.3㎡당 9000만원이지만 마지막 단계엔 1억500만원까지 올라가도록 설계했습니다. 일부 분양전환 가격을 확인한 결과 주택형별 고층 가격이 전용 132㎡ 53억3800만원, 113㎡ 47억1100만원, 101㎡ 34억3700만원, 84㎡ 33억1200만원이었습니다. 올해 들어 같은 크기의 실거래가를 비교해 보면 비교 가능한 전용 84㎡와 59㎡에서 래미안원베일리가 아크로리버파크를 앞섰습니다.",2024-06-12,2024,6,2024-06,서초구,서초구,1.0,1,0,긍정
"""조합장한테 10억 준다고?""…반포 '래미안 원베일리' 발칵",2024.06.16 16:32,https://www.joongang.co.kr/article/25256648,16일 정비업계에 따르면 서울 서초구 반포동 ‘래미안 원베일리(신반포3차·경남아파트)’ 재건축 조합은 최근 대의원대회를 열고 조합장에게 성과급 10억원을 지급하는 안건을 의결했다. 특히 성과급 지급에 반대하는 조합원들은 조합장이 조합 및 아파트의 부실 운영과 부정 선거 등으로 조합에 막대한 금전적 손해를 끼쳤기 때문에 성과급 지급은 부적절하다고 주장하고 있다. 서울 동대문구 용두5구역 재개발 조합은 지난해 해산총회에서 조합장에게 12억원 규모의 성과급을 지급하는 등 총 32억9000만원을 임원들에게 성과급으로 지급하는 안건을 통과시켰다.,2024-06-16,2024,6,2024-06,서초구,서초구,1.0,2,0,긍정
"""20억 그냥 번다""…'역대 최고' 분양가에도 난리난 이 아파트",2024.06.17 18:49,https://www.joongang.co.kr/article/25256961,"서울 서초구 반포동 '래미안 원펜타스'의 일반 분양가가 3.3㎡당 6737만원으로 결정돼 역대 최고가를 경신했다. 17일 정비업계에 따르면 서초구 분양가심의위원회는 이날 래미안 원펜타스의 분양가를 3.3㎡당 6736만9050원으로 정했다. 강남 3구와 용산구 등 분양가 상한제가 적용되는 지역은 택지비와 건축비를 합산해 분양가를 책정하는데, 래미안 원펜타스는 조합이 택지비 감정 평가를 너무 일찍 받아 택지비가 낮게 반영됐다.",2024-06-17,2024,6,2024-06,서초구,서초구,1.0,1,0,긍정
"'재건축 대어' 은마아파트, 26억대 낙찰…실거주 의무 없다",2024.06.20 14:08,https://www.joongang.co.kr/article/25257740,"토지거래허가구역으로 묶인 서울 강남구 대치동 은마아파트 한 채가 공매에 나와 한 차례 유찰 끝에 26억 원대에 팔렸다. 20일 한국자산관리공사(캠코) 온비드에 따르면 은마아파트 34평형(14층 건물 중 12층 높이)에 대한 두 번째 공매에서 1명이 입찰, 26억 7109만 원에 매각됐다. 강남구는 현재 토지거래허가구역으로 묶여 있어 2년간 실거주 의무가 적용되지만 경매 또는 공매를 통해 주택을 매입할 경우 실거주 의무가 없다.",2024-06-20,2024,6,2024-06,강남구,강남구,1.0,1,0,긍정
"강남서도 재건축 멈추나…""조합이 배짱""vs""공사비 거품""",2024.06.20 16:42,https://www.joongang.co.kr/article/25257786,"서울 강남구 청담삼익아파트 재건축(청담 르엘) 시공사인 롯데건설은 지난 17일 공사 현장에 ‘조합이 도급 계약상 의무를 이행하지 않고 있어 부득이 공사를 중단할 예정’이라고 쓴 현수막을 걸었다. 재작년부터 공사비 증액 요구를 놓고 조합과 시공사 간 분쟁이 늘고 있는데 이처럼 시공사가 공사 중단이라는 최후통첩을 날린 건 이례적이다. 이 같은 조합-시공사 간 공사비 분쟁이 현재 서울 곳곳에서 벌어지고 있고, 한국부동산원에 공사비 검증을 요청하는 건수도 매년 늘고 있다.",2024-06-20,2024,6,2024-06,강남구,강남구,1.0,1,0,긍정
헬리오시티 학령인구 67% 증가…재건축·대단지 학교 신설 갈등,2024.06.23 07:00,https://www.joongang.co.kr/article/25258253,"최근 재건축·재개발을 통해 조성된 대단지 아파트의 학교 설립이 무산되거나 규모가 축소돼 지방자치단체·교육청과 주민들이 갈등을 빚는 사례가 늘고 있다. 서울 서초구 방배동 ‘방배5구역 재건축’, 송파구 ‘잠실주공 5단지’와 은평구 ‘갈현1구역’ ‘응암2구역’ 등 재건축·재개발 추진 지역도 학교 신설 문제로 갈등을 빚고 있다. 실제 서울에서 재건축·재개발 과정에서 학교를 신설했지만, 학급 과밀로 몸살을 앓고 있는 곳이 여럿이다.",2024-06-23,2024,6,2024-06,서초구,"서초구, 송파구",1.0,2,0,긍정
손주 입학에 아리팍 내줬다…강남 할마할빠 ‘대물림 3종’유료 전용,2024.06.24 15:14,https://www.joongang.co.kr/article/25258511,"길 건너편에서 반포천까지 엄청나게 큰 아파트( 래미안퍼스티지 )가, 고속버스터미널 옆으로도 그만큼 큰 단지( 반포 자이 )가 들어섰다. 반포를 비롯해 강남에선 부모가 소유한 구축 아파트가 재건축을 거쳐 입주 시점이 되면 결혼한 자녀와 손주들이 들어와 살도록 하는 경우가 많습니다. 이 자본금으로 다른 아파트를 샀지만, 전세를 내놓고 대치 학원가와 가까운 어머니 소유 아파트에 전세로 들어갔습니다.",2024-06-24,2024,6,2024-06,서초구,서초구,1.0,2,0,긍정
"반포 '아리팍' 110억 최고가 매수자, 뮤지컬 배우 홍광호였다",2024.06.25 22:17,https://www.joongang.co.kr/article/25258932,뮤지컬 배우 홍광호(41)가 서울 반포의 대장아파트로 불리는 아크로리버파크 펜트하우스를 110억원에 매입했다. 25일 비즈한국 보도에 따르면 지난 10일 소유권 이전이 완료된 서울 서초구 반포동 아크로리버파크 아파트 최고가 매수자가 뮤지컬 ‘일 테노레’에서 주인공으로 활약한 배우 홍광호인 것으로 확인됐다. 대림산업이 신반포1차를 재건축해 지은 아크로리버파크에는 유명 연예인이 다수 거주하고 있는 것으로 알려져 ‘연예인 아파트’라고도 불린다.,2024-06-25,2024,6,2024-06,서초구,서초구,1.0,2,0,긍정
강남서 녹물 20년 버텼다…의대 보낸 ‘마통맘’에 온 행운유료 전용,2024.07.01 15:26,https://www.joongang.co.kr/article/25260331,"초등학교 입학이 여덟 살부터로 늦춰지면서 유치원 과정을 끝낸 일곱 살 아이를 영어어학원 종일반에 보냈다. 초등학교 입학 무렵 반포로 돌아오면서 다시 낡은 아파트로 갔지만, 학교가 가까운 게 불편을 상쇄하고도 남았다. 대치동 학원이 끝나는 밤 10시가 가까워지면 아이들을 기다리는 차량이 대치동 골목에 빼곡하다.",2024-07-01,2024,7,2024-07,강남구,"강남구, 서초구",0.0,0,0,중립
집 한채 200억에 팔렸다…공동주택 역대 최고가 찍은 이 곳,2024.07.02 06:50,https://www.joongang.co.kr/article/25260546,"서울 용산구 나인원한남이 200억에 손바뀜돼 공동주택 역대 최고 매매가를 경신했다. 나인원한남은 또한 지난달 서울서부지방법원에서 열린 경매에서 전용면적 244㎡가 감정가 108억 5000만 원의 104.8%인 113억7000만 원에 낙찰되며 공동주택 역대 최고 낙찰가를 기록했다. 성수동 아크로서울포레스트 전용면적 159㎡는 6월 10일 88억 5000만 원에, 강남구 압구정동 한양8차 전용면적 210㎡는 6월에 83억 5000만 원에 거래되었다.",2024-07-02,2024,7,2024-07,강남구,강남구,0.0,0,0,중립
"석달새 3억 뛰었다…""빚내서 살까"" 불안한 무주택 30대",2024.07.04 05:00,https://www.joongang.co.kr/article/25261096,"서울 아파트값은 2021년 최고가 대비 평균 81%까지 떨어졌다가, 올해들어 회복하며 94%까지 올랐다. 특히 강남·용산·종로구(98%), 서초·양천구(97%) 등은 역대 최고가에 근접한 수준에 도달했다.(부동산R114)    서울 송파구 잠실동 ‘잠실엘스’ 전용 84㎥는 2021년 10월 27억원에 거래된 뒤 2022년 11월 19억원까지 하락했지만, 빠르게 반등해 지난달 최고 25억7000만원(15층, 최고가의 95.7%)에 거래됐다. 올해 상반기 서울에서 688가구가 분양했는데, 7만2790명이 몰리며 1순위 평균 경쟁률 105.8대 1을 기록했다.(부동산인포) 서진형 광운대 부동산법무학과 교수(한국부동산경영학회장)는 ""2022년 금리 급등으로 부동산 시장에 'L자형' 불황이 이어질 것이라는 전망이 많았지만, 빠르게 회복하며 'U자형' 반등이 나타나자 매수 대기자들의 불안심리가 추격 매수로 이어지고 있다""고 분석했다.",2024-07-04,2024,7,2024-07,송파구,송파구,0.14285714285714285,4,3,긍정
"남향·한강뷰 둘 다 얻었다, 아파트 고정관념 바꾼 아리팍유료 전용",2024.07.08 15:52,https://www.joongang.co.kr/article/25261981,"이런 생각을 가진 윤 대표를 지난달 24일 송파구 사무실에서 만나 평당 1억원을 넘는 아파트를 만들어내는 조건 과 서울·한강의 미래 를 물었습니다. 다행히 단지 중간을 비워 조망권과 개방성을 확보하는 공간인 통경축을 과감하게 만들고 단지를 외부인에게 개방할 것이라는 구상이 마음을 두드렸는지, 서울시가 35층 규제에서 벗어나 일부는 38층까지 지을 수 있도록 허용해 줬다. 단지 가운데를 높이고 주변부는 낮추는 텐트형 구조로 설계해 최대한 한강을 공유할 수 있도록 했다.",2024-07-08,2024,7,2024-07,송파구,송파구,-1.0,0,1,부정
‘알짜 사업지는 잡는다’…하반기 수주전 달아오른다,2024.07.09 17:33,https://www.joongang.co.kr/article/25262309,"대우건설과 DL이앤씨가 지난 8일 각각 서울 서초구 신반포 16차, 송파구 잠실우성 4차 아파트의 재건축 시공권을 확보하면서 하반기 도시정비사업(재개발·재건축) 수주전이 막이 오른 모습이다. 하지만 하반기 들어 주요 재건축·재개발 사업장이 입찰 속도를 내면서 주요 건설사들도 수주 채비에 나서는 모습이다. 상반기에만 3조원가량의 도시정비사업을 수주해 실적이 가장 앞선 현대건설은 하반기엔 서초구 신반포 2차 재건축과 한남 4구역 재개발 수주에 집중한다는 계획이다.",2024-07-09,2024,7,2024-07,서초구,"서초구, 송파구",1.0,2,0,긍정
“강남·용산 알짜사업은 잡자”…불붙는 도시정비 수주전,2024.07.10 00:02,https://www.joongang.co.kr/article/25262381,"대우건설과 DL이앤씨가 지난 8일 각각 서울 서초구 신반포 16차, 송파구 잠실우성 4차 아파트의 재건축 시공권을 확보하면서 하반기 도시정비사업(재개발·재건축) 수주전이 막이 올랐다. 하지만 하반기 들어 주요 재건축·재개발 사업장이 입찰 속도를 내면서 주요 건설사도 수주 채비에 나서는 모습이다. 상반기에만 3조원가량의 도시정비사업을 수주해 실적이 가장 앞선 현대건설은 하반기엔 서초구 신반포 2차 재건축과 한남 4구역 재개발 수주에 집중한다는 계획이다.",2024-07-10,2024,7,2024-07,서초구,"서초구, 송파구",1.0,2,0,긍정
"""집이 너무 안 팔려"" 황정민도 한숨…'부촌' 꼽히던 이곳 어디",2024.07.10 10:26,https://www.joongang.co.kr/article/25262483,"공급이 적은 데다 반포동 일대 신축 대단지가 들어서고 용산구 한남동, 성동구 성수동 등이 신흥 부촌으로 자리매김하면서 서래마을을 찾는 수요도 크게 줄어든 것으로 보인다. 반포동에는 2009년 ‘래미안 퍼스티지’ 입주를 기점으로 아크로 리버파크(2016년), 래미안 원베일리(2023년) 등 고급 아파트 단지가 계속 들어서고 있다. 고 교수는 ""서래마을은 대형 면적의 소규모 고급 빌라 위주로 조성돼 있어 재개발·재건축이 쉽지 않다""며 ""반포에 이어 방배동 일대 신축 대단지가 들어서면 서래마을은 ‘부촌’보다 ‘가성비 좋은 강남’이라는 인식이 점차 강해질 것""이라고 내다봤다.",2024-07-10,2024,7,2024-07,서초구,서초구,1.0,3,0,긍정
“압구정 분담금 15억 내라”…집주인 대신 로또맞는 그들유료 전용,2024.07.10 15:20,https://www.joongang.co.kr/article/25262550,"정비계획안은 일반분양분 분양가를 3.3㎡당 8000만원으로 잡고, 조합원 분양가는 일반분양가의 95%인 7600만원으로 보았습니다. 현재 시점 땅값으로 보면 3.3㎡당 7000만원이 넘을 것이기 때문에 압구정동 3.3㎡당 8000만원이 그렇게 비싸 보이지는 않습니다. 가장 작은 기존 주택형 107㎡의 종전자산 평가액 40억5000만원이고 새 아파트 106㎡ 분양가가 32억78700만원입니다.",2024-07-10,2024,7,2024-07,강남구,강남구,1.0,1,0,긍정
'청담동 건물주' 윤아 대박…6년 만에 100억→250억 뛰었다,2024.07.12 08:00,https://www.joongang.co.kr/article/25263035,그룹 소녀시대 윤아(34·임윤아)가 2018년 사들인 서울 강남구 청담동 건물이 6년 만에 150억 원이 올랐다고 뉴스1이 12일 보도했다. 이에 따르면 윤아는 2018년 10월 강남구 도산대로 인근 한 건물을 총 100억 원(토지 3.3㎡당 7058만 원)에 개인 명의로 계약했다. 윤아가 소유주인 해당 건물에서 약 300m 거리에 떨어진 한 건물은 2023년 6월 평(3.3㎡)당 1억7200만 원에 팔린 것으로 전해졌다.,2024-07-12,2024,7,2024-07,강남구,강남구,0.0,0,0,중립
MB 단골 압구정 신사시장…앙드레김 흰옷 ‘변색 참사’도유료 전용,2024.07.15 15:32,https://www.joongang.co.kr/article/25263576,"알고 보니 앙드레김 의상실이 근처 신사동에 있었다. 집에 들어가 설명을 듣고 일했는데, 알고 보니 노태우 전 대통령 이 퇴임 이후 살았던 사저였다. 금 전 의원은 노 전 대통령 부인 김옥숙 여사 의 여동생인 김정숙씨의 남편으로, 노 전 대통령의 손아래 동서다.",2024-07-15,2024,7,2024-07,강남구,강남구,0.0,0,0,중립
서울 아파트 거래 절반이 9억 초과…서초구는 95% 차지,2024.07.16 00:02,https://www.joongang.co.kr/article/25263706,지난 3월부터 오르기 시작한 서울 집값은 지난달 전월(5월) 대비 0.38% 올라 월간 기준으로 2021년 11월(0.55%) 이후 31개월 만에 가장 큰 폭의 상승률을 보였다. 15일 부동산 플랫폼 직방에 따르면 올해 상반기(1~6월) 서울 아파트는 총 2만3328건 거래됐으며 이 중 53.1%(1만2396건)가 9억원 초과 거래 건으로 집계됐다. 9억원 초과 아파트 거래는 지난해 하반기엔 7964건이었는데 반년 새 55.7% 증가하며 가격대별 거래 구간 중 가장 많이 늘었다.,2024-07-16,2024,7,2024-07,서초구,서초구,1.0,1,0,긍정
바퀴벌레 나오는 빌라 몸테크…흙수저 부부의 ‘강남 입성법’유료 전용,2024.07.18 17:48,https://www.joongang.co.kr/article/25264455,"강남의 근접 배후지인 옥수동(성동)이나 흑석동(동작)에서부터 강남 외곽 지역인 잠실동(송파), 양재동(서초), 도곡동(강남)뿐 아니라 비교적 중심이라 할 수 있는 대치동(강남), 서초동(서초), 방배동(서초)까지 각 동내 대장급 아파트는 거의 다 다녔다. 당시 우리 부부가 가진 돈으로 살 수 있는 아파트 중에선 잠원동 동아아파트가 가장 좋은 선택지인 건 부인할 수 없었다. 살지도 못할 강남 아파트를 사느라 낡은 빌라로 이사를 한 우리 부부가 별종으로 보일 수 있다는 걸 잘 안다.",2024-07-18,2024,7,2024-07,강남구,"강남구, 서초구, 송파구",0.0,0,0,중립
‘불장’에 강남권 분양단지 속속 출격…‘20억 로또’ 래미안 원펜타스도 나온다,2024.07.19 12:01,https://www.joongang.co.kr/article/25264636,"부동산 경기 침체, 공사비 갈등으로 올해 상반기 분양이 하염없이 미뤄지던 ‘대어급’ 청약 단지들이 하반기에 속속 출격을 준비하고 있다. 래미안 원펜타스 이전에 최고 분양가였던 서울 서초구 잠원동 메이플자이(3.3㎡당 6705만원)는 1순위 청약 경쟁률이 442.3대 1로 상반기 최고 경쟁률을 기록했다. 재건축조합과 시공사 간 공사비 갈등으로 공사가 중단되거나 갈등을 빚었던 단지들도 최근 공사비 접점을 찾고 하반기 분양에 나설 것으로 보인다.",2024-07-19,2024,7,2024-07,서초구,서초구,0.5,3,1,긍정
"""넉달새 3억 뛴 마래푸 20억""…MZ 선호 ‘마용성’이 집값 끈다",2024.07.21 17:29,https://www.joongang.co.kr/article/25264941,"올해 '강남 3구(강남·서초·송파구)'에서 시작한 서울 아파트값 상승세를 최근 ‘마용성’이 끌어올린다. 19일 한국부동산원에 따르면 지난 15일 기준 연초 이후 서울 자치구별 누적 아파트값 상승률(주간 조사 기준)은 성동구(3.62%), 마포구(2.42%), 용산구(2.40%) 순으로 높게 나타났다. 지난 4월 이후 ‘강남3구' 에서 시작한 집값 상승세가 ‘마용성’으로 확산했는데, 상승 속도는 오히려 ‘마용성’이 더 빠르다는 게 부동산 전문가들의 분석이다.",2024-07-21,2024,7,2024-07,송파구,송파구,1.0,1,0,긍정
콜의 성지서 800만원 찍다…그들의 ‘강남이어야 하는 이유’유료 전용,2024.07.22 15:52,https://www.joongang.co.kr/article/25265170,"중국에 관심 많던 시절 제주 여행을 갔는데 성산 일출봉 주변이 중국인 천지였다. 간신히 벤처캐피털 투자를 받아 이수역 근처에 사무실을 얻었다가 2017년 청담, 2019년 학동역 인근으로 옮겼다. 이 택배회사 자료에 따르면 전국에서 서울로 오는 배송물량 중 강남구 물량이 7.6%로 자치구 중 가장 많다.",2024-07-22,2024,7,2024-07,강남구,강남구,1.0,1,0,긍정
2040 선호도 높은 마용성 집값…올해 강남3구보다 상승률 앞서,2024.07.22 00:02,https://www.joongang.co.kr/article/25265011,"올해 ‘강남 3구(강남·서초·송파구)’에서 시작한 서울 아파트값 상승세를 최근 ‘마용성’이 끌어올린다. 19일 한국부동산원에 따르면 지난 15일 기준 연초 이후 서울 자치구별 누적 아파트값 상승률(주간 조사 기준)은 성동구(3.62%), 마포구(2.42%), 용산구(2.40%) 순으로 높게 나타났다. 지난 4월 이후 ‘강남3구’에서 시작한 집값 상승세가 ‘마용성’으로 확산했는데, 상승 속도는 오히려 ‘마용성’이 더 빠르다는 게 부동산 전문가들의 분석이다.",2024-07-22,2024,7,2024-07,송파구,송파구,1.0,1,0,긍정
강남에 ‘로또 3000개’ 뜬다…“1주택자는 작은 집 노려라”유료 전용,2024.07.24 16:15,https://www.joongang.co.kr/article/25265782,분양가는 3.3㎡당 7000만원을 넘겨 강남 재건축 단지 역대 최고가로 예상됩니다. 신반포15차의 경우 당초 조합이 구청에 신청한 분양가가 3.3㎡당 7500만원이었습니다. 분양가가 3.3㎡당 6000만원대 중반이면 84㎡가 20억원대 초반으로 예상됩니다.,2024-07-24,2024,7,2024-07,서초구,서초구,1.0,2,0,긍정
